cflo,human,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
XP_025265373.1,XP_016877957.1,0,2998,0,2965
XP_025265373.1,XP_016877958.1,0,2998,0,2964
XP_025265373.1,XP_016877959.1,0,2998,0,2967
XP_025265373.1,XP_016877960.1,0,2998,0,2966
XP_025265373.1,XP_016877961.1,0,3008,0,2974
XP_025265373.1,XP_016877962.1,0,3003,0,2969
XP_025265373.1,XP_016877963.1,0,2999,0,2966
XP_025265373.1,XP_016877965.1,0,3001,0,2965
XP_025265373.1,XP_024305783.1,0,2998,0,2965
XP_025265373.1,XP_024305784.1,0,3009,0,2974
XP_025265384.1,NP_001243479.1,9.00E-178,547,0,560
XP_025265384.1,NP_071919.2,2.00E-177,548,0,561
XP_025265384.1,XP_005268060.1,9.00E-178,547,0,560
XP_025265384.1,XP_011535388.1,2.00E-177,548,0,561
XP_025265384.1,XP_011535389.1,2.00E-177,548,0,561
XP_025265384.1,XP_024305459.1,9.00E-178,547,0,560
XP_025265384.1,XP_024305460.1,9.00E-178,547,0,560
XP_025265385.1,NP_001243479.1,8.00E-178,547,0,560
XP_025265385.1,NP_071919.2,8.00E-178,548,0,561
XP_025265385.1,XP_005268060.1,8.00E-178,547,0,560
XP_025265385.1,XP_011535388.1,8.00E-178,548,0,561
XP_025265385.1,XP_011535389.1,8.00E-178,548,0,561
XP_025265385.1,XP_024305459.1,8.00E-178,547,0,560
XP_025265385.1,XP_024305460.1,8.00E-178,547,0,560
XP_025265386.1,NP_001098999.1,0,1263,0,1228
XP_025265386.1,NP_006086.1,0,1268,0,1233
XP_025265386.1,XP_005248100.1,0,1264,0,1229
XP_025265386.1,XP_011511917.1,0,1258,0,1224
XP_025265386.1,XP_011511918.1,0,1261,0,1228
XP_025265386.1,XP_011511920.1,0,1256,0,1222
XP_025265386.1,XP_016863134.1,0,1266,0,1231
XP_025265387.1,NP_001098999.1,0,1301,0,1263
XP_025265387.1,NP_006086.1,0,1306,0,1268
XP_025265387.1,XP_005248100.1,0,1303,0,1265
XP_025265387.1,XP_011511917.1,0,1295,0,1257
XP_025265387.1,XP_011511918.1,0,1300,0,1261
XP_025265387.1,XP_011511920.1,0,1294,0,1256
XP_025265387.1,XP_016863134.1,0,1305,0,1266
XP_025265388.1,NP_001098999.1,0,1301,0,1263
XP_025265388.1,NP_006086.1,0,1306,0,1268
XP_025265388.1,XP_005248100.1,0,1303,0,1265
XP_025265388.1,XP_011511917.1,0,1295,0,1257
XP_025265388.1,XP_011511918.1,0,1300,0,1261
XP_025265388.1,XP_011511920.1,0,1294,0,1256
XP_025265388.1,XP_016863134.1,0,1305,0,1266
XP_025265389.1,NP_001098999.1,0,1301,0,1263
XP_025265389.1,NP_006086.1,0,1306,0,1268
XP_025265389.1,XP_005248100.1,0,1303,0,1265
XP_025265389.1,XP_011511917.1,0,1295,0,1257
XP_025265389.1,XP_011511918.1,0,1300,0,1261
XP_025265389.1,XP_011511920.1,0,1294,0,1256
XP_025265389.1,XP_016863134.1,0,1305,0,1266
XP_025265407.1,NP_077733.3,3.00E-124,382,3.00E-133,403
XP_025265407.1,XP_011523789.1,1.00E-122,380,3.00E-131,401
XP_025265407.1,XP_016880846.1,1.00E-122,380,3.00E-131,401
XP_025265407.1,XP_016880847.1,1.00E-122,380,3.00E-131,401
XP_025265407.1,XP_016880850.1,3.00E-124,382,3.00E-133,403
XP_025265407.1,XP_016880851.1,3.00E-124,382,3.00E-133,403
XP_025265407.1,XP_016880852.1,2.00E-124,382,3.00E-133,403
XP_025265424.1,NP_001361698.1,1.00E-172,518,5.00E-173,518
XP_025265424.1,NP_005059.2,1.00E-172,518,5.00E-173,518
XP_025265424.1,NP_005060.1,2.00E-168,504,5.00E-169,504
XP_025265424.1,NP_033664.2,3.00E-170,506,7.00E-171,505
XP_025265424.1,XP_011534374.1,2.00E-176,518,9.00E-178,520
XP_025265432.1,NP_001008710.1,4.00E-38,138,1.00E-38,137
XP_025265432.1,NP_001008711.1,6.00E-38,138,2.00E-38,137
XP_025265432.1,NP_001008712.1,1.00E-38,140,5.00E-39,139
XP_025265432.1,NP_006858.1,4.00E-38,138,1.00E-38,137
XP_025265432.1,XP_016868469.1,3.00E-38,141,1.00E-38,140
XP_025265432.1,XP_016868470.1,2.00E-38,141,5.00E-39,140
XP_025265432.1,XP_016868471.1,2.00E-38,141,5.00E-39,140
XP_025265432.1,XP_016868472.1,2.00E-36,135,5.00E-37,135
XP_025265432.1,XP_016868473.1,1.00E-37,138,5.00E-38,137
XP_025265432.1,XP_016868475.1,4.00E-38,138,1.00E-38,137
XP_025265432.1,XP_016868477.1,5.00E-38,138,1.00E-38,137
XP_025265432.1,XP_016868478.1,4.00E-38,138,9.00E-39,137
XP_025265433.1,NP_001008710.1,1.00E-39,143,2.00E-40,142
XP_025265433.1,NP_001008711.1,1.00E-39,143,3.00E-40,142
XP_025265433.1,NP_001008712.1,2.00E-40,145,8.00E-41,144
XP_025265433.1,NP_006858.1,1.00E-39,143,2.00E-40,142
XP_025265433.1,XP_016868469.1,6.00E-40,145,3.00E-40,144
XP_025265433.1,XP_016868470.1,3.00E-40,145,9.00E-41,145
XP_025265433.1,XP_016868471.1,3.00E-40,145,9.00E-41,145
XP_025265433.1,XP_016868472.1,3.00E-38,140,1.00E-38,139
XP_025265433.1,XP_016868473.1,3.00E-39,142,1.00E-39,141
XP_025265433.1,XP_016868475.1,1.00E-39,143,2.00E-40,142
XP_025265433.1,XP_016868477.1,8.00E-40,142,2.00E-40,142
XP_025265433.1,XP_016868478.1,7.00E-40,142,2.00E-40,142
XP_025265434.1,NP_001008710.1,1.00E-38,138,4.00E-39,137
XP_025265434.1,NP_001008711.1,1.00E-38,138,5.00E-39,137
XP_025265434.1,NP_001008712.1,2.00E-39,140,1.00E-39,140
XP_025265434.1,NP_006858.1,1.00E-38,138,4.00E-39,137
XP_025265434.1,NP_919248.1,7.00E-40,142,3.00E-43,149
XP_025265434.1,XP_016868469.1,7.00E-39,140,3.00E-39,140
XP_025265434.1,XP_016868470.1,3.00E-39,141,1.00E-39,140
XP_025265434.1,XP_016868471.1,3.00E-39,141,1.00E-39,140
XP_025265434.1,XP_016868472.1,5.00E-37,135,2.00E-37,134
XP_025265434.1,XP_016868473.1,3.00E-38,138,1.00E-38,137
XP_025265434.1,XP_016868475.1,1.00E-38,138,4.00E-39,137
XP_025265434.1,XP_016868477.1,9.00E-39,138,3.00E-39,137
XP_025265434.1,XP_016868478.1,9.00E-39,138,3.00E-39,137
XP_025265460.1,NP_055888.1,0,686,0,686
XP_025265460.1,XP_005258728.1,0,686,0,686
XP_025265460.1,XP_011524959.1,0,686,0,686
XP_025265460.1,XP_016882007.1,0,686,0,686
XP_025265461.1,NP_055888.1,0,691,0,690
XP_025265461.1,XP_005258728.1,0,691,0,690
XP_025265461.1,XP_011524959.1,0,691,0,690
XP_025265461.1,XP_016882007.1,0,691,0,689
XP_025265462.1,NP_055888.1,0,685,0,686
XP_025265462.1,XP_005258728.1,0,685,0,686
XP_025265462.1,XP_011524959.1,0,685,0,686
XP_025265462.1,XP_016882007.1,0,685,0,686
XP_025265464.1,NP_258260.1,2.00E-64,233,1.00E-71,253
XP_025265464.1,XP_005268581.1,4.00E-63,230,1.00E-71,253
XP_025265464.1,XP_011536000.1,2.00E-63,230,1.00E-65,234
XP_025265464.1,XP_016865502.1,6.00E-66,238,2.00E-71,251
XP_025265466.1,NP_055639.2,6.00E-93,312,4.00E-94,314
XP_025265472.1,NP_001006642.1,3.00E-180,521,0,523
XP_025265472.1,NP_001006643.1,3.00E-172,500,7.00E-173,500
XP_025265472.1,NP_001317917.1,2.00E-177,514,3.00E-178,515
XP_025265472.1,NP_037518.3,2.00E-172,500,3.00E-173,500
XP_025265472.1,NP_077008.2,2.00E-173,503,3.00E-174,503
XP_025265472.1,NP_443133.2,3.00E-174,504,8.00E-175,504
XP_025265472.1,NP_998816.1,3.00E-171,496,6.00E-172,496
XP_025265472.1,XP_006717011.1,4.00E-171,497,9.00E-172,497
XP_025265472.1,XP_011526577.1,2.00E-171,501,4.00E-172,501
XP_025265486.1,XP_016869464.1,2.00E-146,446,2.00E-141,431
XP_025265486.1,XP_016869465.1,3.00E-150,453,6.00E-145,437
XP_025265487.1,NP_001273758.1,2.00E-164,484,4.00E-159,469
XP_025265487.1,NP_660202.3,3.00E-171,502,5.00E-166,487
XP_025265489.1,NP_001273758.1,2.00E-166,489,7.00E-161,473
XP_025265489.1,NP_660202.3,3.00E-173,507,6.00E-168,491
XP_025265496.1,NP_694591.2,0,717,0,731
XP_025265496.1,XP_005267366.1,0,700,0,716
XP_025265496.1,XP_006720082.1,0,712,0,726
XP_025265496.1,XP_011534700.1,0,718,0,731
XP_025265497.1,XP_011534703.1,0,607,0,621
XP_025265499.1,NP_001129427.1,0,786,0,827
XP_025265499.1,NP_001129429.1,0,753,0,796
XP_025265499.1,NP_003297.1,0,781,0,824
XP_025265499.1,NP_036603.1,0,781,0,784
XP_025265499.1,NP_057263.1,0,787,0,829
XP_025265499.1,XP_016885263.1,0,781,0,784
XP_025265500.1,NP_001129427.1,0,786,0,827
XP_025265500.1,NP_001129429.1,0,753,0,796
XP_025265500.1,NP_003297.1,0,781,0,824
XP_025265500.1,NP_036603.1,0,781,0,784
XP_025265500.1,NP_057263.1,0,787,0,829
XP_025265500.1,XP_016885263.1,0,781,0,784
XP_025265503.1,NP_001277001.1,1.00E-79,260,5.00E-80,259
XP_025265503.1,NP_055751.1,2.00E-80,262,3.00E-76,249
XP_025265503.1,NP_067547.1,1.00E-79,260,5.00E-80,259
XP_025265503.1,XP_005249317.1,1.00E-79,260,5.00E-80,259
XP_025265503.1,XP_011513088.1,1.00E-79,260,5.00E-80,259
XP_025265505.1,NP_002799.3,0,1285,0,1274
XP_025265506.1,NP_005493.2,0,827,0,838
XP_025265506.1,XP_005251830.1,0,823,0,838
XP_025265506.1,XP_005251833.1,0,823,0,838
XP_025265506.1,XP_011516641.1,0,823,0,838
XP_025265506.1,XP_011516642.1,0,823,0,838
XP_025265506.1,XP_011516643.1,0,825,0,839
XP_025265506.1,XP_011516644.1,0,820,0,834
XP_025265506.1,XP_016869867.1,0,823,0,838
XP_025265506.1,XP_016869868.1,0,823,0,838
XP_025265506.1,XP_016869869.1,0,823,0,838
XP_025265506.1,XP_016869870.1,0,823,0,838
XP_025265506.1,XP_016869871.1,0,825,0,837
XP_025265507.1,NP_005493.2,0,827,0,838
XP_025265507.1,XP_005251830.1,0,823,0,838
XP_025265507.1,XP_005251833.1,0,823,0,838
XP_025265507.1,XP_011516641.1,0,823,0,838
XP_025265507.1,XP_011516642.1,0,823,0,838
XP_025265507.1,XP_011516643.1,0,825,0,839
XP_025265507.1,XP_011516644.1,0,820,0,834
XP_025265507.1,XP_016869867.1,0,823,0,838
XP_025265507.1,XP_016869868.1,0,823,0,838
XP_025265507.1,XP_016869869.1,0,823,0,838
XP_025265507.1,XP_016869870.1,0,823,0,838
XP_025265507.1,XP_016869871.1,0,825,0,837
XP_025265508.1,NP_005493.2,0,820,0,832
XP_025265508.1,XP_005251830.1,0,816,0,830
XP_025265508.1,XP_005251833.1,0,816,0,832
XP_025265508.1,XP_011516641.1,0,816,0,831
XP_025265508.1,XP_011516642.1,0,816,0,831
XP_025265508.1,XP_011516643.1,0,818,0,832
XP_025265508.1,XP_011516644.1,0,813,0,827
XP_025265508.1,XP_016869867.1,0,816,0,831
XP_025265508.1,XP_016869868.1,0,816,0,831
XP_025265508.1,XP_016869869.1,0,816,0,831
XP_025265508.1,XP_016869870.1,0,816,0,831
XP_025265508.1,XP_016869871.1,0,817,0,830
XP_025265510.1,NP_000434.1,0,1091,0,1082
XP_025265510.1,NP_000918.2,0,1107,0,1081
XP_025265510.1,NP_001335873.1,0,1107,0,1081
XP_025265510.1,NP_001335874.1,0,1107,0,1081
XP_025265510.1,NP_001335875.1,0,1107,0,1081
XP_025265510.1,NP_061337.1,0,1083,0,1074
XP_025265510.1,NP_061338.1,0,1052,0,1043
XP_025265510.1,XP_011514610.3,0,1080,0,1073
XP_025265510.1,XP_011514611.3,0,1087,0,1080
XP_025265510.1,XP_016867812.1,0,1083,0,1075
XP_025265511.1,NP_001121613.1,3.00E-122,366,6.00E-123,366
XP_025265511.1,NP_001356586.1,2.00E-116,354,4.00E-117,354
XP_025265511.1,NP_004404.1,3.00E-122,366,6.00E-123,366
XP_025265511.1,NP_071750.1,2.00E-116,354,4.00E-117,354
XP_025265511.1,XP_005256342.1,3.00E-122,366,6.00E-123,366
XP_025265511.1,XP_005256343.1,3.00E-122,366,6.00E-123,366
XP_025265511.1,XP_011521227.1,3.00E-122,366,6.00E-123,366
XP_025265511.1,XP_016878498.1,8.00E-122,363,2.00E-122,363
XP_025265517.1,NP_001034568.1,0,760,0,774
XP_025265517.1,XP_006720407.1,0,744,0,758
XP_025265517.1,XP_011535717.1,0,760,0,774
XP_025265526.1,NP_076999.2,2.00E-41,155,2.00E-48,172
XP_025265527.1,NP_076999.2,2.00E-41,155,2.00E-48,172
XP_025265531.1,NP_001161205.1,0,683,0,700
XP_025265538.1,NP_001405.1,2.00E-115,340,5.00E-116,340
XP_025265539.1,NP_001405.1,7.00E-117,344,2.00E-117,344
XP_025265540.1,NP_002589.2,2.00E-82,260,6.00E-85,265
XP_025265542.1,NP_001229410.1,9.00E-35,124,4.00E-38,130
XP_025265542.1,NP_001229411.1,9.00E-35,124,4.00E-38,130
XP_025265542.1,NP_001229412.1,9.00E-35,124,4.00E-38,130
XP_025265542.1,NP_001229413.1,9.00E-35,124,4.00E-38,130
XP_025265542.1,NP_001229414.1,9.00E-35,124,4.00E-38,130
XP_025265542.1,NP_001229415.1,9.00E-35,124,4.00E-38,130
XP_025265542.1,NP_115701.2,9.00E-35,124,4.00E-38,130
XP_025265542.1,XP_016873901.1,9.00E-35,124,4.00E-38,130
XP_025265543.1,NP_078940.2,1.00E-84,263,3.00E-85,263
XP_025265544.1,NP_078940.2,1.00E-84,263,3.00E-85,263
XP_025265545.1,NP_001001740.1,0,662,0,670
XP_025265545.1,NP_071902.2,0,691,0,699
XP_025265545.1,XP_005245504.1,0,687,0,695
XP_025265545.1,XP_005245505.1,0,666,0,674
XP_025265545.1,XP_006711550.1,0,662,0,669
XP_025265545.1,XP_011508183.1,0,692,0,699
XP_025265545.1,XP_016857548.1,0,666,0,674
XP_025265545.1,XP_016857549.1,0,662,0,670
XP_025265545.1,XP_016857550.1,0,665,0,674
XP_025265545.1,XP_016857552.1,0,662,0,669
XP_025265549.1,NP_071449.1,1.00E-151,478,5.00E-153,479
XP_025265550.1,NP_055978.4,0,610,0,592
XP_025265550.1,XP_016876433.1,0,597,0,579
XP_025265550.1,XP_016876434.1,0,610,0,592
XP_025265550.1,XP_016876435.1,0,608,0,589
XP_025265557.1,NP_055300.1,5.00E-44,151,4.00E-41,141
XP_025265558.1,NP_055300.1,6.00E-44,150,4.00E-41,141
XP_025265559.1,NP_055300.1,4.00E-44,150,4.00E-41,141
XP_025265560.1,NP_055300.1,4.00E-44,150,4.00E-41,141
XP_025265569.1,NP_001340694.1,2.00E-82,265,6.00E-83,265
XP_025265569.1,XP_024308547.1,2.00E-82,265,6.00E-83,265
XP_025265577.1,NP_001276064.1,0,1271,0,1263
XP_025265577.1,NP_001276065.1,0,1275,0,1268
XP_025265577.1,NP_004778.1,0,1272,0,1264
XP_025265577.1,XP_005248268.1,0,1268,0,1259
XP_025265577.1,XP_006714049.1,0,1229,0,1222
XP_025265577.1,XP_011512211.1,0,1242,0,1234
XP_025265577.1,XP_016864334.1,0,1246,0,1239
XP_025265583.1,NP_001036002.1,0,570,0,582
XP_025265583.1,NP_001171122.1,0,570,0,583
XP_025265583.1,NP_001244220.1,0,577,0,592
XP_025265583.1,NP_001317581.1,0,550,0,563
XP_025265583.1,NP_006350.1,0,549,0,563
XP_025265583.1,NP_115980.1,0,567,0,583
XP_025265583.1,NP_775924.1,0,554,0,541
XP_025265583.1,XP_005272738.1,0,577,0,592
XP_025265583.1,XP_005272739.1,0,577,0,592
XP_025265583.1,XP_006724627.1,0,573,0,589
XP_025265583.1,XP_006724789.1,0,570,0,583
XP_025265583.1,XP_011542292.1,0,577,0,592
XP_025265583.1,XP_016884712.1,0,570,0,583
XP_025265583.1,XP_016884713.1,0,570,0,583
XP_025265583.1,XP_016884714.1,0,550,0,563
XP_025265583.1,XP_016885394.1,0,577,0,592
XP_025265583.1,XP_016885395.1,0,573,0,589
XP_025265603.1,NP_005859.1,2.00E-21,86.3,5.00E-22,86.3
XP_025265604.1,NP_003115.1,4.00E-47,162,2.00E-51,172
XP_025265633.1,NP_001093631.1,0,1616,0,1616
XP_025265633.1,NP_001349731.1,0,1573,0,1573
XP_025265633.1,NP_055839.3,0,1612,0,1612
XP_025265634.1,NP_001093631.1,0,1616,0,1616
XP_025265634.1,NP_001349731.1,0,1573,0,1573
XP_025265634.1,NP_055839.3,0,1612,0,1612
XP_025265635.1,NP_001093631.1,0,1616,0,1616
XP_025265635.1,NP_001349731.1,0,1573,0,1573
XP_025265635.1,NP_055839.3,0,1612,0,1612
XP_025265636.1,NP_001093631.1,0,1616,0,1616
XP_025265636.1,NP_001349731.1,0,1573,0,1573
XP_025265636.1,NP_055839.3,0,1612,0,1612
XP_025265637.1,NP_001093631.1,0,1610,0,1610
XP_025265637.1,NP_001349731.1,0,1566,0,1566
XP_025265637.1,NP_055839.3,0,1607,0,1607
XP_025265647.1,NP_031401.1,2.00E-129,387,1.00E-130,388
XP_025265647.1,XP_016856352.1,2.00E-129,387,1.00E-130,388
XP_025265647.1,XP_016856353.1,2.00E-129,387,1.00E-130,388
XP_025265647.1,XP_016856354.1,2.00E-129,387,1.00E-130,388
XP_025265647.1,XP_016856355.1,2.00E-129,387,1.00E-130,388
XP_025265647.1,XP_016856356.1,2.00E-129,387,1.00E-130,388
XP_025265647.1,XP_016856357.1,2.00E-129,387,1.00E-130,388
XP_025265652.1,NP_031401.1,1.00E-122,369,1.00E-123,370
XP_025265652.1,XP_016856352.1,1.00E-122,369,1.00E-123,370
XP_025265652.1,XP_016856353.1,1.00E-122,369,1.00E-123,370
XP_025265652.1,XP_016856354.1,1.00E-122,369,1.00E-123,370
XP_025265652.1,XP_016856355.1,1.00E-122,369,1.00E-123,370
XP_025265652.1,XP_016856356.1,1.00E-122,369,1.00E-123,370
XP_025265652.1,XP_016856357.1,1.00E-122,369,1.00E-123,370
XP_025265653.1,NP_000539.2,0,840,0,842
XP_025265653.1,NP_001070651.1,0,850,0,853
XP_025265653.1,NP_001107854.1,0,840,0,843
XP_025265653.1,NP_001305758.1,0,834,0,836
XP_025265653.1,NP_001305761.1,0,850,0,854
XP_025265653.1,NP_001350457.1,0,847,0,851
XP_025265653.1,NP_001357333.1,0,850,0,853
XP_025265653.1,NP_001357334.1,0,847,0,850
XP_025265653.1,NP_066399.2,0,848,0,850
XP_025265653.1,XP_011520938.1,0,840,0,842
XP_025265653.1,XP_011520939.1,0,840,0,842
XP_025265653.1,XP_011520941.1,0,847,0,850
XP_025265653.1,XP_011520942.1,0,850,0,853
XP_025265653.1,XP_016879104.1,0,841,0,843
XP_025265653.1,XP_024306181.1,0,850,0,854
XP_025265658.1,NP_003542.1,1.00E-60,198,3.00E-61,197
XP_025265667.1,NP_079172.2,3.00E-179,548,6.00E-180,548
XP_025265667.1,XP_016870628.1,3.00E-177,540,8.00E-178,540
XP_025265668.1,NP_001353031.1,2.00E-39,161,7.00E-40,161
XP_025265669.1,NP_001353031.1,2.00E-39,161,5.00E-40,162
XP_025265681.1,NP_001338962.1,2.00E-55,192,6.00E-55,189
XP_025265681.1,NP_001338963.1,4.00E-55,191,1.00E-54,189
XP_025265681.1,NP_061832.2,4.00E-55,192,9.00E-55,189
XP_025265682.1,NP_001338962.1,2.00E-55,192,6.00E-55,189
XP_025265682.1,NP_001338963.1,4.00E-55,191,1.00E-54,189
XP_025265682.1,NP_061832.2,4.00E-55,192,9.00E-55,189
XP_025265683.1,NP_001338962.1,2.00E-55,192,6.00E-55,189
XP_025265683.1,NP_001338963.1,4.00E-55,191,1.00E-54,189
XP_025265683.1,NP_061832.2,4.00E-55,192,9.00E-55,189
XP_025265684.1,NP_001338962.1,2.00E-55,192,6.00E-55,189
XP_025265684.1,NP_001338963.1,4.00E-55,191,1.00E-54,189
XP_025265684.1,NP_061832.2,4.00E-55,192,9.00E-55,189
XP_025265685.1,NP_001338962.1,2.00E-55,192,6.00E-55,189
XP_025265685.1,NP_001338963.1,4.00E-55,191,1.00E-54,189
XP_025265685.1,NP_061832.2,4.00E-55,192,9.00E-55,189
XP_025265686.1,NP_001338962.1,2.00E-55,192,6.00E-55,189
XP_025265686.1,NP_001338963.1,4.00E-55,191,1.00E-54,189
XP_025265686.1,NP_061832.2,4.00E-55,192,9.00E-55,189
XP_025265687.1,NP_001338962.1,2.00E-55,192,6.00E-55,189
XP_025265687.1,NP_001338963.1,4.00E-55,191,1.00E-54,189
XP_025265687.1,NP_061832.2,4.00E-55,192,9.00E-55,189
XP_025265688.1,NP_001338962.1,1.00E-55,192,6.00E-55,189
XP_025265688.1,NP_001338963.1,2.00E-55,192,9.00E-55,189
XP_025265688.1,NP_061832.2,2.00E-55,192,1.00E-54,189
XP_025265689.1,NP_001338962.1,1.00E-55,192,7.00E-55,189
XP_025265689.1,NP_001338963.1,2.00E-55,192,1.00E-54,188
XP_025265689.1,NP_061832.2,2.00E-55,192,1.00E-54,188
XP_025265690.1,NP_001338962.1,1.00E-55,192,7.00E-55,189
XP_025265690.1,NP_001338963.1,2.00E-55,192,1.00E-54,188
XP_025265690.1,NP_061832.2,2.00E-55,192,1.00E-54,188
XP_025265692.1,NP_110382.3,4.00E-64,208,2.00E-65,209
XP_025265708.1,NP_277022.1,0,608,0,603
XP_025265708.1,NP_277024.2,0,615,0,624
XP_025265708.1,NP_277025.1,0,609,0,615
XP_025265708.1,XP_011540797.1,0,613,0,623
XP_025265708.1,XP_024306952.1,0,609,0,616
XP_025265709.1,NP_054891.2,8.00E-30,109,4.00E-27,100
XP_025265710.1,NP_054891.2,8.00E-30,109,4.00E-27,100
XP_025265711.1,NP_001274271.1,8.00E-28,103,5.00E-25,94.7
XP_025265711.1,NP_054891.2,8.00E-30,108,5.00E-27,99.8
XP_025265712.1,NP_001274271.1,8.00E-28,103,5.00E-25,94.7
XP_025265712.1,NP_054891.2,8.00E-30,108,5.00E-27,99.8
XP_025265769.1,NP_056344.2,5.00E-114,360,1.00E-117,369
XP_025265770.1,NP_056416.2,0,935,0,942
XP_025265770.1,NP_071362.1,0,930,0,937
XP_025265770.1,XP_011537894.1,0,917,0,924
XP_025265770.1,XP_011537895.1,0,921,0,928
XP_025265770.1,XP_024303695.1,0,917,0,924
XP_025265770.1,XP_024303696.1,0,917,0,924
XP_025265770.1,XP_024303697.1,0,930,0,937
XP_025265770.1,XP_024303698.1,0,930,0,937
XP_025265770.1,XP_024303699.1,0,935,0,942
XP_025265783.1,NP_000469.3,2.00E-133,406,4.00E-134,406
XP_025265783.1,NP_001120973.2,1.00E-131,399,3.00E-132,399
XP_025265783.1,NP_001356732.1,2.00E-133,406,4.00E-134,406
XP_025265783.1,NP_001356733.1,2.00E-133,406,4.00E-134,406
XP_025265783.1,NP_001356734.1,2.00E-133,406,4.00E-134,406
XP_025265783.1,NP_001622.2,1.00E-125,386,2.00E-125,384
XP_025265784.1,NP_001218.1,2.00E-66,216,3.00E-67,216
XP_025265784.1,NP_001253985.1,2.00E-66,216,3.00E-67,216
XP_025265784.1,NP_001253986.1,2.00E-64,213,4.00E-65,214
XP_025265784.1,NP_001253987.1,5.00E-66,214,1.00E-66,214
XP_025265784.1,NP_001307840.1,2.00E-65,213,4.00E-66,213
XP_025265784.1,NP_203124.1,9.00E-66,215,2.00E-66,215
XP_025265784.1,NP_203125.1,2.00E-66,216,3.00E-67,216
XP_025265784.1,XP_006718080.1,4.00E-65,213,8.00E-66,213
XP_025265784.1,XP_011538562.1,4.00E-66,214,8.00E-67,214
XP_025265784.1,XP_016872252.1,2.00E-66,216,5.00E-67,216
XP_025265784.1,XP_016872253.1,2.00E-65,213,4.00E-66,213
XP_025265786.1,NP_001307245.1,7.00E-72,251,1.00E-64,229
XP_025265786.1,NP_001307246.1,4.00E-72,251,3.00E-65,230
XP_025265786.1,NP_001307247.1,7.00E-73,251,6.00E-66,231
XP_025265786.1,NP_203528.3,1.00E-70,248,2.00E-63,226
XP_025265786.1,XP_011511579.1,1.00E-71,248,1.00E-64,227
XP_025265793.1,NP_006296.1,2.00E-45,158,2.00E-54,179
XP_025265802.1,NP_001129246.1,2.00E-130,398,1.00E-134,407
XP_025265802.1,NP_001356836.1,1.00E-128,394,8.00E-133,403
XP_025265802.1,NP_001356837.1,1.00E-128,394,8.00E-133,403
XP_025265802.1,NP_001356838.1,2.00E-130,398,1.00E-134,407
XP_025265802.1,NP_001356839.1,2.00E-130,398,1.00E-134,407
XP_025265802.1,NP_003169.2,5.00E-130,394,2.00E-133,401
XP_025265802.1,NP_003481.3,1.00E-128,394,8.00E-133,403
XP_025265802.1,NP_598328.1,2.00E-129,396,9.00E-138,416
XP_025265802.1,NP_598344.2,2.00E-128,389,3.00E-133,399
XP_025265802.1,XP_006713374.1,5.00E-129,392,2.00E-132,400
XP_025265802.1,XP_011528707.1,1.00E-128,394,8.00E-133,403
XP_025265802.1,XP_016884450.1,1.00E-128,394,8.00E-133,403
XP_025265802.1,XP_016884451.1,1.00E-128,394,8.00E-133,403
XP_025265802.1,XP_016884452.1,1.00E-128,394,8.00E-133,403
XP_025265803.1,NP_001129246.1,2.00E-130,398,1.00E-134,407
XP_025265803.1,NP_001356836.1,1.00E-128,394,8.00E-133,403
XP_025265803.1,NP_001356837.1,1.00E-128,394,8.00E-133,403
XP_025265803.1,NP_001356838.1,2.00E-130,398,1.00E-134,407
XP_025265803.1,NP_001356839.1,2.00E-130,398,1.00E-134,407
XP_025265803.1,NP_003169.2,5.00E-130,394,2.00E-133,401
XP_025265803.1,NP_003481.3,1.00E-128,394,8.00E-133,403
XP_025265803.1,NP_598328.1,2.00E-129,396,9.00E-138,416
XP_025265803.1,NP_598344.2,2.00E-128,389,3.00E-133,399
XP_025265803.1,XP_006713374.1,5.00E-129,392,2.00E-132,400
XP_025265803.1,XP_011528707.1,1.00E-128,394,8.00E-133,403
XP_025265803.1,XP_016884450.1,1.00E-128,394,8.00E-133,403
XP_025265803.1,XP_016884451.1,1.00E-128,394,8.00E-133,403
XP_025265803.1,XP_016884452.1,1.00E-128,394,8.00E-133,403
XP_025265804.1,NP_000353.1,2.00E-17,80.9,3.00E-18,80.9
XP_025265807.1,NP_002380.3,4.00E-12,70.1,2.00E-13,72
XP_025265807.1,NP_060452.3,6.00E-12,70.1,1.00E-12,70.1
XP_025265807.1,NP_722548.1,3.00E-12,70.1,2.00E-13,71.6
XP_025265807.1,NP_758860.1,2.00E-12,70.5,2.00E-13,71.2
XP_025265807.1,NP_758861.1,2.00E-12,71.2,1.00E-13,72.4
XP_025265807.1,NP_758862.1,2.00E-12,70.5,1.00E-13,72
XP_025265807.1,NP_758863.1,5.00E-12,69.7,3.00E-13,71.2
XP_025265807.1,NP_758865.1,1.00E-12,71.6,6.00E-14,73.2
XP_025265807.1,NP_758866.1,2.00E-12,70.9,1.00E-13,72.4
XP_025265807.1,NP_758867.1,1.00E-12,71.6,7.00E-14,72.8
XP_025265807.1,NP_758868.1,3.00E-12,70.1,2.00E-13,71.6
XP_025265807.1,NP_758869.1,6.00E-12,69.3,3.00E-13,71.2
XP_025265807.1,NP_758871.1,3.00E-12,70.5,1.00E-13,72
XP_025265807.1,XP_005273226.1,1.00E-11,69.3,2.00E-12,69.3
