mouse_ID,drosophila_ID,baboon_ID,human_ID,rat_ID,zebrafish_ID,anopheles_ID,aedes_ID
ENSMUSG00000029499,FBgn0035252,ENSPANG00000011079,ATAD3A,ENSRNOG00000052845,ENSDARG00000089823,AGAP009782,
ENSMUSG00000007080,FBgn0264326,ENSPANG00000023377,MRPL20,ENSRNOG00000051758,ENSDARG00000091011,AAB87764.1,AAEL012545
ENSMUSG00000029504,FBgn0004556,,CPTP,ENSRNOG00000060492,ENSDARG00000087472,AGAP004876,AAEL001940
ENSMUSG00000029505,FBgn0020306,,INTS11,ENSRNOG00000059748,ENSDARG00000089044,AGAP004876,AAEL003654
ENSMUSG00000029507,FBgn0038811,ENSPANG00000013366,PUSL1,ENSRNOG00000052594,ENSDARG00000089684,AAB87764.1,AAEL004567
ENSMUSG00000043510,FBgn0263606,ENSPANG00000014087,ACAP3,ENSRNOG00000048317,ENSDARG00000070285,AGAP004876,
ENSMUSG00000029521,FBgn0019686,,B3GALT6,ENSRNOG00000030736,ENSDARG00000087236,AGAP004876,AAEL004676
ENSMUSG00000033209,FBgn0262719,,SDF4,ENSRNOG00000052555,ENSDARG00000061547,AAB87764.1,
ENSMUSG00000050017,FBgn0262468,,KLHL17,ENSRNOG00000033045,ENSDARG00000105352,AGAP004876,AAEL009380
ENSMUSG00000029344,FBgn0086674,,NOC2L,ENSRNOG00000010386,ENSDARG00000101249,AGAP004876,AAEL004559
ENSMUSG00000029345,FBgn0024191,,CDK6,ENSRNOG00000022146,ENSDARG00000099920,AAB87764.1,
ENSMUSG00000029346,FBgn0038582,,PEX1,ENSRNOG00000052845,ENSDARG00000086614,AGAP004876,AAEL005082
ENSMUSG00000042249,FBgn0260798,,,ENSRNOG00000051758,ENSDARG00000105353,AGAP004876,AAEL014192
ENSMUSG00000042216,FBgn0031116,ENSPANG00000003493,FZD1,ENSRNOG00000060492,ENSDARG00000105382,AAB87764.1,AAEL002428
ENSMUSG00000042216,FBgn0052506,ENSPANG00000002793,CDK14,ENSRNOG00000059748,ENSDARG00000105318,AGAP004876,AAEL000706
ENSMUSG00000053334,FBgn0263278,ENSPANG00000003493,GTPBP10,ENSRNOG00000052594,ENSDARG00000105376,AGAP004876,AAEL000978
ENSMUSG00000025825,FBgn0037637,ENSPANG00000002793,SLC25A40,ENSRNOG00000048317,ENSDARG00000105482,AGAP011766,AAEL005857
ENSMUSG00000004530,FBgn0265935,ENSPANG00000003493,SLC25A40,ENSRNOG00000030736,ENSDARG00000105355,AGAP000254,AAEL014523
ENSMUSG00000042096,FBgn0031860,ENSPANG00000002793,ABCB1,ENSRNOG00000052555,ENSDARG00000105409,AGAP005127,AAEL003957
ENSMUSG00000042078,FBgn0034956,ENSPANG00000003493,ABCB1,ENSRNOG00000033045,ENSDARG00000101114,AGAP008200,AAEL003758
ENSMUSG00000029592,FBgn0029819,ENSPANG00000002793,ABCB1,ENSRNOG00000010386,ENSDARG00000075366,AAT92557.1,
ENSMUSG00000042010,FBgn0033246,ENSPANG00000003493,ABCB1,ENSRNOG00000022146,ENSDARG00000088420,AGAP007902,AAEL003786
ENSMUSG00000066952,FBgn0010246,ENSPANG00000002793,ABCB1,ENSRNOG00000052845,ENSDARG00000086555,AGAP000792,AAEL007484
ENSMUSG00000001098,FBgn0033017,ENSPANG00000003493,ABCB1,ENSRNOG00000051758,ENSDARG00000090149,AGAP000577,AAEL014489
ENSMUSG00000029577,FBgn0035953,ENSPANG00000002793,ABCB4,ENSRNOG00000060492,ENSDARG00000087543,AAW50310.1,
ENSMUSG00000041939,FBgn0061359,ENSPANG00000003493,ABCB4,ENSRNOG00000059748,ENSDARG00000097103,AGAP008816,
ENSMUSG00000011884,FBgn0030641,ENSPANG00000002793,ABCB4,ENSRNOG00000052594,ENSDARG00000089737,AGAP004850,AAEL009373
ENSMUSG00000041890,FBgn0033539,ENSPANG00000003493,CROT,ENSRNOG00000048317,ENSDARG00000087670,AGAP008265,AAEL009383
ENSMUSG00000041870,FBgn0034418,ENSPANG00000002793,GRM3,ENSRNOG00000030736,ENSDARG00000090941,AGAP008045,
ENSMUSG00000029550,FBgn0039381,ENSPANG00000010233,SEMA3D,ENSRNOG00000052555,ENSDARG00000076930,AGAP008977,
ENSMUSG00000029545,FBgn0038742,ENSPANG00000010233,SEMA3D,ENSRNOG00000033045,ENSDARG00000090591,,AAEL012583
ENSMUSG00000046562,FBgn0025549,ENSPANG00000010233,SEMA3A,ENSRNOG00000010386,ENSDARG00000091446,,AAEL003800
ENSMUSG00000048578,FBgn0032916,ENSPANG00000010233,SEMA3A,ENSRNOG00000022146,ENSDARG00000089823,AGAP010292,AAEL008114
ENSMUSG00000029544,FBgn0050378,ENSPANG00000010233,PCLO,ENSRNOG00000052845,ENSDARG00000091011,AGAP008846,AAEL001125
ENSMUSG00000060152,FBgn0036696,ENSPANG00000010233,SEMA3C,ENSRNOG00000051758,ENSDARG00000087472,AGAP002317,AAEL013497
ENSMUSG00000041740,FBgn0035232,ENSPANG00000010233,SEMA3C,ENSRNOG00000060492,ENSDARG00000089044,AGAP002318,AAEL001706
ENSMUSG00000041733,FBgn0030460,ENSPANG00000009799,GNAI1,ENSRNOG00000059748,ENSDARG00000089684,AGAP002317,AAEL002266
ENSMUSG00000009013,FBgn0026141,ENSPANG00000009799,PHTF2,ENSRNOG00000052594,ENSDARG00000070285,AGAP002318,AAEL004037
ENSMUSG00000009013,FBgn0011760,ENSPANG00000009799,GSAP,ENSRNOG00000048317,ENSDARG00000087236,AGAP002317,AAEL011776
ENSMUSG00000029535,FBgn0050108,ENSPANG00000009799,FAM185A,ENSRNOG00000030736,ENSDARG00000061547,AGAP002318,
ENSMUSG00000029535,FBgn0050109,ENSPANG00000009799,PMPCB,ENSRNOG00000052555,ENSDARG00000105352,AGAP002317,
ENSMUSG00000041697,FBgn0034877,ENSPANG00000009799,DNAJC2,ENSRNOG00000033045,ENSDARG00000101249,AGAP002318,AAEL005662
ENSMUSG00000029524,FBgn0029783,ENSPANG00000009799,PSMC2,ENSRNOG00000010386,ENSDARG00000099920,AGAP002317,AAEL000703
ENSMUSG00000067274,FBgn0000100,ENSPANG00000010545,SLC26A5,ENSRNOG00000022146,ENSDARG00000086614,AGAP002318,AAEL007874
ENSMUSG00000041638,FBgn0039959,ENSPANG00000000733,ORC5,ENSRNOG00000052845,ENSDARG00000105353,AGAP002317,AAEL000692
ENSMUSG00000029518,FBgn0031090,ENSPANG00000006709,LHFPL3,ENSRNOG00000051758,ENSDARG00000105382,AGAP002318,
ENSMUSG00000041609,FBgn0052137,,SRPK2,ENSRNOG00000060492,ENSDARG00000105318,AGAP002317,AAEL001251
ENSMUSG00000029516,FBgn0002466,ENSPANG00000005006,SRPK2,ENSRNOG00000059748,ENSDARG00000105376,AGAP002318,AAEL007883
ENSMUSG00000029513,FBgn0260972,ENSPANG00000019498,PUS7,ENSRNOG00000052594,ENSDARG00000105482,AGAP002317,AAEL001422
ENSMUSG00000066900,FBgn0031036,ENSPANG00000010073,RINT1,ENSRNOG00000048317,ENSDARG00000105355,AGAP002318,
ENSMUSG00000032959,FBgn0037432,ENSPANG00000010073,TOMM7,ENSRNOG00000030736,ENSDARG00000105409,AGAP002317,AAEL014248
ENSMUSG00000029363,FBgn0032244,ENSPANG00000006776,NOS3,ENSRNOG00000052555,ENSDARG00000101114,AGAP002318,AAEL003599
ENSMUSG00000061578,FBgn0015402,ENSPANG00000022335,ABCB8,ENSRNOG00000033045,ENSDARG00000075366,AGAP002317,AAEL012094
ENSMUSG00000029361,FBgn0011676,ENSPANG00000019899,ASIC3,ENSRNOG00000010386,ENSDARG00000088420,AGAP002318,AAEL001505
ENSMUSG00000018076,FBgn0003415,ENSPANG00000011576,ASIC3,ENSRNOG00000053155,ENSDARG00000086555,AGAP004412,AAEL011989
ENSMUSG00000029594,FBgn0036018,ENSPANG00000023058,CDK5,ENSRNOG00000056281,ENSDARG00000090149,AGAP004461,AAEL007760
ENSMUSG00000032754,FBgn0033324,ENSPANG00000000668,SLC4A2,ENSRNOG00000060366,ENSDARG00000087543,AGAP004820,AAEL013009
ENSMUSG00000032754,FBgn0033599,ENSPANG00000010074,AGAP3,ENSRNOG00000053155,ENSDARG00000097103,AGAP000549,
ENSMUSG00000029601,FBgn0033705,ENSPANG00000021001,IQCA1L,ENSRNOG00000056281,ENSDARG00000089737,AGAP000681,AAEL011581
ENSMUSG00000029601,FBgn0037454,ENSPANG00000008858,AC021097.2,ENSRNOG00000060366,ENSDARG00000087670,,AAEL007687
ENSMUSG00000029599,FBgn0052344,ENSPANG00000011482,ABCF2,ENSRNOG00000053155,ENSDARG00000090941,,AAEL000839
ENSMUSG00000094282,FBgn0032768,ENSPANG00000015345,CHPF2,ENSRNOG00000056281,ENSDARG00000076930,AGAP001200,AAEL000822
ENSMUSG00000094282,FBgn0032769,ENSPANG00000023519,NUB1,ENSRNOG00000060366,ENSDARG00000090591,AGAP005170,AAEL004176
ENSMUSG00000029603,FBgn0000524,ENSPANG00000012287,NUB1,ENSRNOG00000053155,ENSDARG00000091446,AGAP001021,AAEL002837
ENSMUSG00000043733,FBgn0000382,ENSPANG00000003303,RHEB,ENSRNOG00000056281,ENSDARG00000089823,AGAP003945,AAEL014203
ENSMUSG00000029614,FBgn0039857,ENSPANG00000003303,GALNTL5,ENSRNOG00000060366,ENSDARG00000091011,AGAP003461,AAEL003615
ENSMUSG00000042719,FBgn0243511,ENSPANG00000003303,GALNTL5,ENSRNOG00000053155,ENSDARG00000087472,AGAP006244,AAEL001698
ENSMUSG00000029616,FBgn0004003,ENSPANG00000007127,GALNT11,ENSRNOG00000056281,ENSDARG00000089044,AGAP000440,AAEL005722
ENSMUSG00000029455,FBgn0012036,ENSPANG00000015342,ACTR3B,ENSRNOG00000060366,ENSDARG00000089684,,AAEL011527
ENSMUSG00000029458,FBgn0038686,ENSPANG00000019892,ACTR3C,ENSRNOG00000053155,ENSDARG00000070285,AGAP006379,AAEL008341
ENSMUSG00000043036,FBgn0038452,ENSPANG00000007499,DPP6,ENSRNOG00000056281,ENSDARG00000087236,AGAP006380,AAEL005354
ENSMUSG00000004455,FBgn0004103,ENSPANG00000012285,SHH,ENSRNOG00000060366,ENSDARG00000061547,AGAP012155,AAEL014183
ENSMUSG00000004455,FBgn0003134,ENSPANG00000008713,LMBR1,ENSRNOG00000053155,ENSDARG00000105352,AGAP012156,AAEL000321
ENSMUSG00000004455,FBgn0003132,ENSPANG00000020844,NOM1,ENSRNOG00000056281,ENSDARG00000101249,AGAP012038,AAEL009154
ENSMUSG00000038582,FBgn0035228,ENSPANG00000013978,MNX1,ENSRNOG00000060366,ENSDARG00000099920,AGAP009560,AAEL009154
ENSMUSG00000038582,FBgn0029949,ENSPANG00000018009,UBE3C,ENSRNOG00000053155,ENSDARG00000086614,AGAP005976,AAEL005656
ENSMUSG00000038569,FBgn0025807,ENSPANG00000012283,DNAJB6,ENSRNOG00000056281,ENSDARG00000105353,AGAP008646,AAEL005733
ENSMUSG00000029462,FBgn0031310,ENSPANG00000010633,TYMS,ENSRNOG00000060366,ENSDARG00000105382,,AAEL003661
ENSMUSG00000029464,FBgn0037478,ENSPANG00000010633,HADHA,ENSRNOG00000053155,ENSDARG00000105318,AGAP008111,AAEL011048
ENSMUSG00000029465,FBgn0038369,ENSPANG00000010633,HADHB,ENSRNOG00000056281,ENSDARG00000105376,AGAP006328,AAEL008391
ENSMUSG00000029465,FBgn0065032,,SELENOI,ENSRNOG00000060366,ENSDARG00000105482,AGAP010386,AAEL010743
ENSMUSG00000029466,FBgn0029879,ENSPANG00000014889,SELENOI,ENSRNOG00000053155,ENSDARG00000105355,,AAEL008394
ENSMUSG00000029467,FBgn0263006,ENSPANG00000017479,DRC1,ENSRNOG00000056281,ENSDARG00000105409,AGAP000028,AAEL005046
ENSMUSG00000029472,FBgn0041147,ENSPANG00000014633,OTOF,ENSRNOG00000060366,ENSDARG00000101114,AGAP003519,AAEL010089
ENSMUSG00000029475,FBgn0037659,ENSPANG00000019528,KCNK3,ENSRNOG00000053155,ENSDARG00000075366,AGAP008164,AAEL003330
ENSMUSG00000029477,FBgn0034281,ENSPANG00000006549,KCNK3,ENSRNOG00000056281,ENSDARG00000088420,AGAP003077,AAEL008921
ENSMUSG00000054434,FBgn0040384,ENSPANG00000021348,SLC35F6,ENSRNOG00000060366,ENSDARG00000086555,AGAP003077,AAEL000245
ENSMUSG00000038384,FBgn0030486,ENSPANG00000021348,TMEM214,ENSRNOG00000053155,ENSDARG00000090149,AGAP006520,AAEL004307
ENSMUSG00000029440,FBgn0038166,ENSPANG00000026214,KHK,ENSRNOG00000056281,ENSDARG00000087543,,AAEL000128
ENSMUSG00000029445,FBgn0036992,ENSPANG00000020398,KHK,ENSRNOG00000060366,ENSDARG00000097103,,AAEL010521
ENSMUSG00000038342,FBgn0032940,ENSPANG00000017271,PREB,ENSRNOG00000053155,ENSDARG00000089737,AGAP000313,AAEL015572
ENSMUSG00000029434,FBgn0000257,ENSPANG00000001373,CAD,ENSRNOG00000056281,ENSDARG00000087670,AGAP008475,AAEL002471
ENSMUSG00000029414,FBgn0003268,,MPV17,ENSRNOG00000060366,ENSDARG00000090941,AGAP009324,
ENSMUSG00000023106,FBgn0030802,ENSPANG00000006548,EIF2B4,ENSRNOG00000053155,ENSDARG00000076930,AGAP009324,AAEL000475
ENSMUSG00000000915,FBgn0036309,ENSPANG00000003571,SNX17,ENSRNOG00000056281,ENSDARG00000090591,AGAP001256,AAEL005047
ENSMUSG00000066278,FBgn0037299,ENSPANG00000017876,NRBP1,ENSRNOG00000060366,ENSDARG00000091446,AGAP010586,AAEL005103
ENSMUSG00000029404,FBgn0039149,ENSPANG00000000340,IFT172,ENSRNOG00000053155,ENSDARG00000089823,AGAP000552,AAEL005158
ENSMUSG00000029406,FBgn0003218,ENSPANG00000000340,GPN1,ENSRNOG00000056281,ENSDARG00000091011,AGAP008668,AAEL006529
ENSMUSG00000038095,FBgn0265630,ENSPANG00000000341,SLC4A1AP,ENSRNOG00000060366,ENSDARG00000087472,AGAP004359,AAEL000780
ENSMUSG00000029392,FBgn0024985,ENSPANG00000021345,MRPL33,ENSRNOG00000053155,ENSDARG00000089044,AGAP010851,AAEL002822
ENSMUSG00000029390,FBgn0029709,ENSPANG00000004871,RBKS,ENSRNOG00000056281,ENSDARG00000089684,AGAP006472,AAEL008140
ENSMUSG00000029389,FBgn0037561,ENSPANG00000007477,PPP1CB,ENSRNOG00000060366,ENSDARG00000070285,AGAP004484,AAEL014155
ENSMUSG00000029388,FBgn0039726,ENSPANG00000005962,,ENSRNOG00000053155,ENSDARG00000087236,AGAP000145,
ENSMUSG00000029387,FBgn0031309,ENSPANG00000023012,Z82190.2,ENSRNOG00000056281,ENSDARG00000061547,AGAP000143,AAEL004431
ENSMUSG00000038011,FBgn0013813,ENSPANG00000016199,DEPDC5,ENSRNOG00000060366,ENSDARG00000105352,,AAEL005175
ENSMUSG00000008348,FBgn0029856,ENSPANG00000009152,CTBP1,ENSRNOG00000053155,ENSDARG00000101249,,AAEL012621
ENSMUSG00000029480,FBgn0001330,ENSPANG00000005961,MAEA,ENSRNOG00000056281,ENSDARG00000099920,AGAP000306,AAEL013008
ENSMUSG00000070498,FBgn0262730,ENSPANG00000012826,TMEM129,ENSRNOG00000060366,ENSDARG00000086614,AGAP001810,AAEL003132
ENSMUSG00000034324,FBgn0262730,ENSPANG00000015340,NSD2,ENSRNOG00000053155,ENSDARG00000105353,AGAP000997,AAEL009602
ENSMUSG00000034310,FBgn0262730,ENSPANG00000008917,ZFYVE28,ENSRNOG00000056281,ENSDARG00000105382,AGAP010234,AAEL015336
ENSMUSG00000029423,FBgn0250816,ENSPANG00000004517,ADD1,ENSRNOG00000060366,ENSDARG00000105318,AGAP000324,AAEL000793
ENSMUSG00000029430,FBgn0020255,ENSPANG00000021906,MFSD10,ENSRNOG00000053155,ENSDARG00000105376,AGAP010499,AAEL009239
ENSMUSG00000029439,FBgn0003638,ENSPANG00000021906,NOP14,ENSRNOG00000056281,ENSDARG00000105482,AGAP003700,AAEL002476
ENSMUSG00000029432,FBgn0030724,ENSPANG00000008916,LRPAP1,ENSRNOG00000060366,ENSDARG00000105355,AGAP007172,AAEL005531
ENSMUSG00000029446,FBgn0023129,ENSPANG00000007125,ACOX3,ENSRNOG00000053155,ENSDARG00000105409,,AAEL005699
ENSMUSG00000025537,FBgn0011754,ENSPANG00000007125,ACOX3,ENSRNOG00000056281,ENSDARG00000101114,,AAEL006885
ENSMUSG00000070493,FBgn0260747,ENSPANG00000024145,GRPEL1,ENSRNOG00000060366,ENSDARG00000075366,AGAP007172,AAEL012818
ENSMUSG00000066735,FBgn0053544,ENSPANG00000022548,TADA2B,ENSRNOG00000053155,ENSDARG00000088420,,AAEL011353
ENSMUSG00000025534,FBgn0034417,ENSPANG00000018784,BLOC1S4,ENSRNOG00000056281,ENSDARG00000086555,AGAP003030,
ENSMUSG00000025534,FBgn0039874,ENSPANG00000013234,WFS1,ENSRNOG00000060366,ENSDARG00000090149,AGAP009061,AAEL006728
ENSMUSG00000025533,FBgn0032076,ENSPANG00000001107,STK32B,ENSRNOG00000053155,ENSDARG00000087543,AAT07316.1,AAEL010731
ENSMUSG00000034118,FBgn0086674,ENSPANG00000025213,STX18,ENSRNOG00000056281,ENSDARG00000097103,AGAP011158,AAEL013467
ENSMUSG00000025340,FBgn0262937,ENSPANG00000009149,ZBTB49,ENSRNOG00000060366,ENSDARG00000089737,AGAP009558,AAEL014535
ENSMUSG00000025337,FBgn0035714,,OTOP1,ENSRNOG00000022146,ENSDARG00000087670,AGAP007587,AAEL013905
ENSMUSG00000061979,FBgn0031286,ENSPANG00000004954,WDR1,ENSRNOG00000052845,ENSDARG00000090941,AGAP008166,AAEL011792
ENSMUSG00000023104,FBgn0260985,ENSPANG00000004954,BOD1L1,ENSRNOG00000051758,ENSDARG00000076930,AAL68777.1,AAEL012334
ENSMUSG00000040731,FBgn0262734,ENSPANG00000004954,CC2D2A,ENSRNOG00000060492,ENSDARG00000090591,AGAP010376,AAEL013468
ENSMUSG00000040532,FBgn0029942,ENSPANG00000004954,PPIH,ENSRNOG00000059748,ENSDARG00000091446,AGAP004678,AAEL014094
ENSMUSG00000007207,FBgn0013343,ENSPANG00000004954,PROM1,ENSRNOG00000052594,ENSDARG00000089823,AGAP001644,AAEL001223
ENSMUSG00000005378,FBgn0037543,ENSPANG00000004954,QDPR,ENSRNOG00000048317,ENSDARG00000091011,AGAP009027,AAEL009863
ENSMUSG00000061118,FBgn0037544,ENSPANG00000004954,NCAPG,ENSRNOG00000030736,ENSDARG00000087472,AGAP000990,AAEL009856
ENSMUSG00000043614,FBgn0037299,ENSPANG00000008914,DHX15,ENSRNOG00000052555,ENSDARG00000089044,AGAP007710,AAEL009855
ENSMUSG00000005373,FBgn0032940,ENSPANG00000006360,SEPSECS,ENSRNOG00000033045,ENSDARG00000089684,AGAP007710,
ENSMUSG00000040013,FBgn0003401,ENSPANG00000011398,PI4K2B,ENSRNOG00000010386,ENSDARG00000070285,AGAP007710,
ENSMUSG00000000916,FBgn0259704,,AC104662.2,ENSRNOG00000022146,ENSDARG00000087236,AGAP007710,AAEL006221
ENSMUSG00000053293,FBgn0038642,ENSPANG00000013789,ZCCHC4,ENSRNOG00000052845,ENSDARG00000061547,,AAEL009893
ENSMUSG00000039959,FBgn0036309,ENSPANG00000011374,ANAPC4,ENSRNOG00000051758,ENSDARG00000105352,AGAP008440,AAEL008362
ENSMUSG00000005514,FBgn0015623,,RBPJ,ENSRNOG00000060492,ENSDARG00000101249,AGAP001384,AAEL006221
ENSMUSG00000039886,FBgn0040384,ENSPANG00000011947,CCKAR,ENSRNOG00000059748,ENSDARG00000099920,AGAP007674,AAEL013012
ENSMUSG00000019179,FBgn0262559,ENSPANG00000006361,TBC1D19,ENSRNOG00000052594,ENSDARG00000086614,AGAP010239,AAEL008741
ENSMUSG00000004947,FBgn0000524,ENSPANG00000006361,G6PD,ENSRNOG00000048317,ENSDARG00000105353,AGAP007107,AAEL010317
ENSMUSG00000039771,FBgn0032634,ENSPANG00000017310,PGM2,ENSRNOG00000030736,ENSDARG00000105382,AGAP003821,AAEL004485
ENSMUSG00000039754,FBgn0032149,ENSPANG00000005097,TLR6,ENSRNOG00000052555,ENSDARG00000105318,AGAP009317,AAEL011873
ENSMUSG00000005057,FBgn0028717,ENSPANG00000005097,FAM114A1,ENSRNOG00000033045,ENSDARG00000105376,AGAP004301,AAEL015648
ENSMUSG00000019054,FBgn0039969,ENSPANG00000005097,KLHL5,ENSRNOG00000010386,ENSDARG00000105482,,AAEL001208
ENSMUSG00000059518,FBgn0031668,ENSPANG00000008888,WDR19,ENSRNOG00000022146,ENSDARG00000105355,AGAP005662,AAEL006460
ENSMUSG00000004846,FBgn0036147,ENSPANG00000026389,RFC1,ENSRNOG00000052845,ENSDARG00000105409,AGAP008776,AAEL010227
ENSMUSG00000051502,FBgn0050157,ENSPANG00000003015,,ENSRNOG00000051758,ENSDARG00000101114,,AAEL010227
ENSMUSG00000037364,FBgn0033062,ENSPANG00000026359,LIAS,ENSRNOG00000060492,ENSDARG00000075366,AGAP003235,AAEL004607
ENSMUSG00000037344,FBgn0032689,ENSPANG00000000174,UGDH,ENSRNOG00000059748,ENSDARG00000088420,AGAP005218,AAEL004981
ENSMUSG00000029715,FBgn0066304,ENSPANG00000010530,SMIM14,ENSRNOG00000052594,ENSDARG00000086555,AGAP011172,
ENSMUSG00000029713,FBgn0001105,ENSPANG00000010530,UBE2K,ENSRNOG00000048317,ENSDARG00000090149,AGAP009954,AAEL002337
ENSMUSG00000029712,FBgn0025716,,PDS5A,ENSRNOG00000030736,ENSDARG00000087543,AGAP002265,
ENSMUSG00000019494,FBgn0028837,ENSPANG00000016507,UCHL1,ENSRNOG00000052555,ENSDARG00000097103,AGAP006993,AAEL009880
ENSMUSG00000029730,FBgn0020633,ENSPANG00000019515,TMEM33,ENSRNOG00000033045,ENSDARG00000089737,AGAP008143,AAEL003938
ENSMUSG00000036980,FBgn0010417,ENSPANG00000008314,SLC30A9,ENSRNOG00000010386,ENSDARG00000087670,AGAP007896,AAEL003151
ENSMUSG00000036968,FBgn0036847,ENSPANG00000012912,ATP8A1,ENSRNOG00000022146,ENSDARG00000090941,AGAP001441,AAEL009167
ENSMUSG00000049285,FBgn0031766,ENSPANG00000011453,KCTD8,ENSRNOG00000052845,ENSDARG00000076930,AGAP010591,
ENSMUSG00000036928,FBgn0020616,ENSPANG00000001322,YIPF7,ENSRNOG00000051758,ENSDARG00000090591,AGAP011059,AAEL007066
ENSMUSG00000025855,FBgn0259243,,GUF1,ENSRNOG00000060492,ENSDARG00000091446,AGAP007927,
ENSMUSG00000025857,FBgn0051320,ENSPANG00000004525,GNPDA2,ENSRNOG00000059748,ENSDARG00000089823,AGAP008125,AAEL000006
ENSMUSG00000025858,FBgn0086605,ENSPANG00000009891,GABRB1,ENSRNOG00000052594,ENSDARG00000091011,AGAP010232,AAEL000025
ENSMUSG00000045438,FBgn0260222,ENSPANG00000009891,ATP10D,ENSRNOG00000048317,ENSDARG00000087472,AGAP008125,AAEL000080
ENSMUSG00000029547,FBgn0034964,ENSPANG00000010416,NFXL1,ENSRNOG00000030736,ENSDARG00000089044,AGAP010232,
ENSMUSG00000018143,FBgn0034534,ENSPANG00000007961,CNGA1,ENSRNOG00000052555,ENSDARG00000089684,AGAP001396,AAEL011834
ENSMUSG00000029554,FBgn0026326,,NIPAL1,ENSRNOG00000033045,ENSDARG00000070285,AGAP005393,AAEL001649
ENSMUSG00000029557,FBgn0038737,ENSPANG00000014788,TEC,ENSRNOG00000010386,ENSDARG00000087236,AGAP010307,AAEL003989
ENSMUSG00000056076,FBgn0034237,ENSPANG00000016140,SLC10A4,ENSRNOG00000022146,ENSDARG00000061547,AGAP000326,AAEL002450
ENSMUSG00000029570,FBgn0011591,ENSPANG00000016140,FRYL,ENSRNOG00000052845,ENSDARG00000105352,AGAP011449,AAEL013880
ENSMUSG00000036565,FBgn0261444,ENSPANG00000016140,OCIAD1,ENSRNOG00000051758,ENSDARG00000101249,AGAP000332,AAEL011328
ENSMUSG00000036565,FBgn0015558,,DCUN1D4,ENSRNOG00000060492,ENSDARG00000099920,AGAP008349,AAEL002120
ENSMUSG00000000149,FBgn0000384,,SGCB,ENSRNOG00000059748,ENSDARG00000086614,AGAP002548,AAEL011328
ENSMUSG00000039683,FBgn0021764,ENSPANG00000011970,USP46,ENSRNOG00000052594,ENSDARG00000105353,,AAEL002120
ENSMUSG00000074817,FBgn0015949,ENSPANG00000003878,,ENSRNOG00000048317,ENSDARG00000105382,AGAP006160,AAEL011328
ENSMUSG00000039533,FBgn0029935,ENSPANG00000005347,CHIC2,ENSRNOG00000030736,ENSDARG00000105318,AGAP006243,AAEL002120
ENSMUSG00000029578,FBgn0035850,ENSPANG00000010231,KDR,ENSRNOG00000052555,ENSDARG00000105376,AGAP012179,AAEL011328
ENSMUSG00000050822,FBgn0036319,ENSPANG00000013865,SRD5A3,ENSRNOG00000033045,ENSDARG00000105482,AGAP009311,AAEL002120
ENSMUSG00000029580,FBgn0000043,ENSPANG00000008335,TMEM165,ENSRNOG00000010386,ENSDARG00000105355,AGAP006670,AAEL011328
ENSMUSG00000029580,FBgn0000042,ENSPANG00000006583,EXOC1,ENSRNOG00000022146,ENSDARG00000105409,,AAEL002120
ENSMUSG00000029581,FBgn0003447,ENSPANG00000007596,CEP135,ENSRNOG00000052845,ENSDARG00000101114,AGAP004240,AAEL011328
ENSMUSG00000093910,FBgn0034643,ENSPANG00000007596,PPAT,ENSRNOG00000051758,ENSDARG00000075366,,AAEL002120
ENSMUSG00000039244,FBgn0036987,ENSPANG00000025415,PPAT,ENSRNOG00000060492,ENSDARG00000088420,AGAP007534,AAEL011328
ENSMUSG00000079111,FBgn0267330,ENSPANG00000025414,PAICS,ENSRNOG00000059748,ENSDARG00000086555,,AAEL002120
ENSMUSG00000001847,FBgn0014011,,SRP72,ENSRNOG00000052594,ENSDARG00000090149,AGAP000666,AAEL006608
ENSMUSG00000018001,FBgn0086779,ENSPANG00000020584,NOA1,ENSRNOG00000048317,ENSDARG00000087543,,AAEL011328
ENSMUSG00000029610,FBgn0036515,ENSPANG00000022781,POLR2B,ENSRNOG00000030736,ENSDARG00000097103,AGAP010537,AAEL002120
ENSMUSG00000079109,FBgn0011660,ENSPANG00000010019,EPHA5,ENSRNOG00000052555,ENSDARG00000089737,AGAP000471,AAEL011805
ENSMUSG00000029617,FBgn0035470,ENSPANG00000021934,,ENSRNOG00000033045,ENSDARG00000087670,AGAP012493,AAEL011328
ENSMUSG00000066621,FBgn0052226,ENSPANG00000006358,,ENSRNOG00000010386,ENSDARG00000090941,AGAP007625,AAEL002120
ENSMUSG00000038859,FBgn0052082,ENSPANG00000012978,,ENSRNOG00000022146,ENSDARG00000076930,AGAP004547,AAEL011805
ENSMUSG00000045482,FBgn0053554,ENSPANG00000002384,,ENSRNOG00000052845,ENSDARG00000090591,AGAP007742,AAEL005830
ENSMUSG00000038780,FBgn0029006,ENSPANG00000011643,,ENSRNOG00000051758,ENSDARG00000091446,AGAP000489,AAEL001199
ENSMUSG00000029621,FBgn0001961,ENSPANG00000026471,,ENSRNOG00000060492,ENSDARG00000089823,AGAP007388,AAEL012056
ENSMUSG00000029622,FBgn0001961,ENSPANG00000026471,,ENSRNOG00000059748,ENSDARG00000091011,AGAP011816,AAEL011554
ENSMUSG00000029623,FBgn0032115,,,ENSRNOG00000052594,ENSDARG00000087472,AGAP007634,AAEL008773
ENSMUSG00000029623,FBgn0029715,ENSPANG00000024989,,ENSRNOG00000048317,ENSDARG00000089044,AGAP005142,AAEL000529
